k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
10,0.001,load_step,sensorless_adaptive_foc_baseline,9.239978392911157,0.0,9.239978392911157,0.0,2.2848635174809364,0.0,2.2848635174809364,0.0,4,0,0,1,1,0,0,0.8533714724061113,0.6294402159787986,0.6662460952746116,25.00003652919785,1,540.0
11,0.0011,load_step,sensorless_adaptive_foc_baseline,10.163976232202273,0.0,10.163976232202273,0.0,2.0857037905967206,0.0,2.0857037905967206,0.0,0,0,0,1,1,0,0,0.8448797379660965,0.543820024961543,0.7975633044521347,25.000044504587365,1,540.0
12,0.0012000000000000001,load_step,sensorless_adaptive_foc_baseline,11.087974071493388,0.0,11.087974071493388,0.0,1.903565723158188,0.0,1.903565723158188,0.0,0,0,0,1,1,0,0,0.8364724976955177,0.4634231645873262,0.6715225673869196,25.00005121951634,0,540.0
13,0.0013000000000000002,load_step,sensorless_adaptive_foc_baseline,12.011971910784503,0.0,12.011971910784503,0.0,1.7369933927817713,0.0,1.7369933927817713,0.0,0,0,0,1,1,0,0,0.8281489108633417,0.38793968019130565,0.5916859541647794,25.000057136034417,0,540.0
14,0.0014,load_step,sensorless_adaptive_foc_baseline,12.935969750075621,0.0,12.935969750075621,0.0,1.5846554078335386,0.0,1.5846554078335386,0.0,0,0,0,1,1,0,0,0.8199081451039493,0.31707801009464415,0.5211919917754729,25.00006234757343,0,540.0
15,0.0015,load_step,sensorless_adaptive_foc_baseline,13.859967589366736,0.0,13.859967589366736,0.0,1.4453342558256248,0.0,1.4453342558256248,0.0,0,0,0,1,1,0,0,0.8117493763338969,0.2505638941482675,0.4589562933273888,25.000066936720714,0,540.0
16,0.0016,load_step,sensorless_adaptive_foc_baseline,14.78396542865785,0.0,14.78396542865785,0.0,1.3179165628861065,0.0,1.3179165628861065,0.0,0,1,1,1,1,0,0,0.8522781762397832,0.059669295902226,0.31626379926028864,25.000070098912463,0,540.0
17,0.0017000000000000001,load_step,sensorless_adaptive_foc_baseline,15.707963267948966,0.0,15.707963267948966,0.0,1.5640927079777087,0.0,1.5640927079777087,0.0,4,0,0,1,1,0,0,0.8437962272547463,0.2153715652544456,0.29966411710882757,25.000073095086307,1,540.0
18,0.0018000000000000002,load_step,sensorless_adaptive_foc_baseline,16.631961107240084,0.0,16.631961107240084,0.0,1.4269631092183641,0.0,1.4269631092183641,0.0,0,0,0,1,1,0,0,0.8353986750722416,0.15469405799242505,0.410041686839987,25.000077195015876,1,540.0
19,0.0019,load_step,sensorless_adaptive_foc_baseline,17.5559589465312,0.0,17.5559589465312,0.0,1.3015492911954225,0.0,1.3015492911954225,0.0,0,0,0,1,1,0,0,0.827084679930053,0.09775734501828484,0.33867568971197176,25.00008058125814,0,540.0
20,0.002,load_step,sensorless_adaptive_foc_baseline,18.479956785822313,0.0,18.479956785822313,0.0,1.1868491642507777,0.0,1.1868491642507777,0.0,0,0,0,1,1,0,0,0.8188534104217376,0.049711504704288395,0.2980361828612645,25.00008356108276,0,540.0
21,0.0021000000000000003,load_step,sensorless_adaptive_foc_baseline,19.40395462511343,0.0,19.40395462511343,0.0,1.0819463513824457,0.0,1.0819463513824457,0.0,0,0,0,1,1,0,0,0.8107040434134855,0.0522115047042884,0.26217324845442297,25.000086182258173,0,540.0
22,0.0022,load_step,sensorless_adaptive_foc_baseline,20.327952464404547,0.0,20.327952464404547,0.0,0.9860028569048243,0.0,0.9860028569048243,0.0,0,0,0,1,1,0,0,0.8026357639618045,0.0547115047042884,0.23053150536909733,25.000088486998678,0,540.0
23,0.0023,load_step,sensorless_adaptive_foc_baseline,21.25195030369566,0.0,21.25195030369566,0.0,0.8982523621872054,0.0,0.8982523621872054,0.0,0,0,0,1,1,0,0,0.7946477652320258,0.0572115047042884,0.20261981272003327,25.000090512606892,0,540.0
24,0.0024000000000000002,load_step,sensorless_adaptive_foc_baseline,22.175948142986776,0.0,22.175948142986776,0.0,0.8179940948340709,0.0,0.8179940948340709,0.0,0,1,1,1,1,0,0,0.8392055092605598,0.04346223691225374,0.13112249487082023,25.000091823228423,0,540.0
25,0.0025,load_step,sensorless_adaptive_foc_baseline,23.09994598227789,0.0,23.09994598227789,0.0,0.7445872222584538,0.0,0.7445872222584538,0.0,0,0,0,1,1,0,0,0.8308527432370537,0.04596223691225374,0.11499461301309236,25.0000929725624,0,540.0
26,0.0026000000000000003,load_step,sensorless_adaptive_foc_baseline,24.023943821569006,0.0,24.023943821569006,0.0,1.0401542463980327,0.0,1.0401542463980327,0.0,4,0,0,1,1,0,0,0.8225830886241359,0.048462236912253744,0.11374680581114953,25.00009410941064,1,540.0
27,0.0027,load_step,sensorless_adaptive_foc_baseline,24.947941660860124,0.0,24.947941660860124,0.0,0.948190747172323,0.0,0.948190747172323,0.0,0,0,0,1,1,0,0,0.8143957184494535,0.050962236912253746,0.19610868030510725,25.000096069870047,1,540.0
28,0.0028,load_step,sensorless_adaptive_foc_baseline,25.871939500151242,0.0,25.871939500151242,0.0,0.8640796112310362,0.0,0.8640796112310362,0.0,0,0,0,1,1,0,0,0.8062898139691662,0.05346223691225375,0.1571453152049501,25.000097640682732,0,540.0
29,0.0029000000000000002,load_step,sensorless_adaptive_foc_baseline,26.795937339442354,0.0,26.795937339442354,0.0,0.787149202263513,0.0,0.787149202263513,0.0,0,0,0,1,1,0,0,0.7982645645860712,0.05596223691225375,0.13801074511693726,25.000099020139245,0,540.0
30,0.003,load_step,sensorless_adaptive_foc_baseline,27.719935178733472,0.0,27.719935178733472,0.0,0.7167853316439435,0.0,0.7167853316439435,0.0,0,0,0,1,1,0,0,0.7903191677685424,0.05846223691225375,0.1211413917222011,25.00010023089303,0,540.0
31,0.0031000000000000003,load_step,sensorless_adaptive_foc_baseline,28.643933018024583,0.0,28.643933018024583,0.0,0.65242634470551,0.0,0.65242634470551,0.0,0,0,0,1,1,0,0,0.7824528289702768,0.060962236912253755,0.10627305913089476,25.000101292955414,0,540.0
