k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
124,0.012400000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14055537490606074,94.10722423278774,0.0,0.0020557076636643643,0.0056326432522944775,0.005996049032993885,-0.0009907522177187802,0,1,1,1,1,0,0,0.9801011676037992,0.004,1.2760907472110024e-06,25.00002906935612,0,540.0
125,0.0125,load_step,deadbeat_current_baseline,94.2477796076938,0.1404852853503487,94.10729432234345,0.0,-0.003847562529817543,-0.0033127833746664976,0.005077230653449055,3.109665315316376e-05,0,1,1,1,1,0,0,0.9801155831406457,0.004,1.9155275517416373e-06,25.00002906918148,0,540.0
126,0.0126,load_step,deadbeat_current_baseline,94.2477796076938,0.1404763526215455,94.10730325507225,0.0,-0.0009215927918836597,0.002924140142029248,0.0030659303391105857,-0.0009268787015160043,0,1,1,1,1,0,0,0.9801275181350751,0.004,7.0299779711404265e-06,25.000029069057984,0,540.0
127,0.012700000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14041009157880077,94.107369516115,0.0,0.001760381417735633,-0.00578840390245736,0.00605017044998672,0.0018181164509145581,0,1,1,1,1,0,0,0.9801381361053476,0.004,1.2079840525391124e-06,25.00002906887627,0,540.0
128,0.0128,load_step,deadbeat_current_baseline,94.2477796076938,0.14050810689662027,94.10727150079718,0.0,-0.004109617217888177,0.0006614880671594792,0.004162513680524948,-0.0010189202760019951,0,1,1,1,1,0,0,0.9801043895911634,0.004,6.630123609652719e-06,25.000029068748777,0,540.0
129,0.0129,load_step,deadbeat_current_baseline,94.2477796076938,0.1404363352855537,94.10734327240824,0.0,0.003011162315397243,-0.0006432890592905487,0.003079110147992664,0.0007848797045072672,0,1,1,1,1,0,0,0.980075754521345,0.004,4.553928511633206e-06,25.000029068600526,0,540.0
130,0.013000000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14047251565009047,94.10730709204371,0.0,-0.00712314196578345,-0.0018358599069183846,0.007355918233812533,-0.0010157322598684916,0,1,1,1,1,0,0,0.9800938389032555,0.004,7.524581376314198e-07,25.00002906841426,0,540.0
131,0.0131,load_step,deadbeat_current_baseline,94.2477796076938,0.14040093755692917,94.10737867013687,0.0,0.00025709547635290503,-0.0029258159810666854,0.0029370899269559893,0.000782021877252281,0,1,1,1,1,0,0,0.9800667811536494,0.004,1.136327166816721e-05,25.000029068334104,0,540.0
132,0.0132,load_step,deadbeat_current_baseline,94.2477796076938,0.1404369496175364,94.10734265807626,0.0,-0.00547551744935115,0.003291070778266942,0.006388461333193737,-0.0019476328120228707,0,1,1,1,1,0,0,0.9800862336308838,0.004,2.8357638384251385e-06,25.000029068168672,0,540.0
133,0.013300000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14030960567509568,94.1074700020187,0.0,-0.002393525867045247,-0.005439801918310057,0.005943097760147015,0.0008581279559620792,0,1,1,1,1,0,0,0.9800603811400488,0.004,6.973749178319457e-06,25.000029068044622,0,540.0
134,0.0134,load_step,deadbeat_current_baseline,94.2477796076938,0.1403501792389223,94.10742942845488,0.0,0.0004311432751593495,0.0009933203371196558,0.0010828526288699848,-0.00015761815338765386,0,1,1,1,1,0,0,0.9800383717111772,0.004,8.258755212647572e-06,25.000029067933422,0,540.0
135,0.0135,load_step,deadbeat_current_baseline,94.2477796076938,0.1403299634567645,94.10744964423704,0.0,-0.005308403811151152,-0.0075398076060856885,0.009221054698841758,0.0007765060400287536,0,1,1,1,1,0,0,0.9800622148830316,0.004,3.22854529934429e-07,25.000029067742865,0,540.0
136,0.013600000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14036565088108757,94.1074139568127,0.0,-0.0022327432768440886,-0.0009258469817086637,0.0024170922973340346,-0.00022878640357075275,0,1,1,1,1,0,0,0.9800087596017663,0.004,1.639837230859898e-05,25.000029067713065,0,540.0
137,0.0137,load_step,deadbeat_current_baseline,94.2477796076938,0.1403411749231693,94.10743843277064,0.0,0.0047505224607217325,-0.0020805944278321537,0.0051861678359794595,0.0014849624227104845,0,1,1,1,1,0,0,0.9800370379389018,0.004,2.8681723617662577e-06,25.000029067547963,0,540.0
